id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction
2780,Female,32,Nashik,Student,4,0,6,4,0
2781,Male,34,Varanasi,Student,3,0,9,3,0
2789,Male,25,Mumbai,Student,5,0,9,3,0
2793,Female,75,Bhopal,Student,1,0,8,5,0
2797,Male,19,Rajkot,Student,5,0,5,,0
2798,Male,22,Ahmedabad,Student,3,0,8,4,0
2799,Male,33,Ludhiana,Student,2,,7,3,0
2804,Female,19,,Student,4,0,5,3,0
2805,Male,21,Vasai-Virar,Student,4,0,5,4,0
2811,Male,20,Indore,Student,3,0,8,,0
2814,Female,20,Visakhapatnam,Student,1,0,8,4,0
2815,Male,18,Surat,Student,4,0,7,3,0
2816,Female,21,Thane,Student,5,,7,4,0
2819,Male,21,Chennai,Student,5,0,10,4,0
2841,Female,21,Hyderabad,Student,1,0,9,2,0
2850,Male,29,Ghaziabad,Student,5,0,10,3,0
2854,Female,28,Ghaziabad,Student,1,0,10,2,0
2858,Male,33,Kanpur,Student,4,0,7,1,0
2864,Male,24,Vasai-Virar,Student,5,0,5,5,0
2867,Male,29,Bangalore,Student,5,0,8,1,0
2869,Male,32,Bhopal,Student,1,0,6,5,0
2871,Male,32,Mumbai,Student,5,0,9,3,0
2875,Male,26,Kalyan,Student,4,0,9,3,0
2881,Female,23,Ludhiana,Student,1,0,7,1,0
2886,Female,29,Delhi,Student,5,0,8,1,0
2903,Male,27,Nashik,Student,4,0,10,5,0
2907,Male,31,Rajkot,Student,2,0,5,4,0
2908,Female,32,Meerut,Student,2,0,9,1,0
2916,Female,31,Kalyan,Student,1,0,8,3,0
2918,Male,27,,Student,4,0,8,,0
2941,Female,21,Agra,Student,5,0,8,2,0
2945,Female,20,,Student,4,,6,1,0
2951,Female,25,Kalyan,Student,5,0,6,3,0
2962,Female,-15,Delhi,Student,5,0,8,1,0
2968,Female,24,Vadodara,Student,2,0,8,2,0
2970,Female,18,Kalyan,Student,3,0,6,,0
2974,Male,33,Agra,Student,2,0,7,4,0
2977,Male,25,Ludhiana,Student,4,0,7,3,0
2978,Male,26,Kalyan,Student,2,,10,3,0
2980,Female,29,Bhopal,Student,3,0,7,,0
2981,Female,21,Thane,Student,3,0,6,4,0
2982,Female,18,Lucknow,Student,4,,6,2,0
2999,Male,18,Ludhiana,Student,5,0,6,1,0
3016,Male,18,Meerut,Student,5,0,8,5,0
3024,Male,31,Visakhapatnam,Student,1,0,10,4,0
3033,Male,31,Vasai-Virar,Student,5,0,5,2,0
3034,Female,21,Srinagar,Student,5,0,9,4,0
3037,Male,24,Lucknow,Student,1,0,5,3,0
3038,Male,31,Bhopal,Student,4,0,8,5,0
3042,Male,24,Kanpur,Student,2,0,10,,0
3044,Male,18,Kalyan,Student,5,0,8,5,0
3054,Male,20,Kolkata,Student,5,,9,4,0
3067,Female,30,Lucknow,Student,3,0,9,2,0
3078,Female,20,Hyderabad,Student,4,,6,3,0
3081,Male,20,Nagpur,Student,3,0,6,3,0
3086,Male,19,Pune,Student,1,0,6,3,0
3091,Male,23,Jaipur,Student,5,0,10,4,0
3101,Male,29,Ghaziabad,Student,5,0,9,1,0
3110,Female,19,Kalyan,Student,1,0,8,4,0
3114,Male,28,Kanpur,Student,3,0,5,1,0
3115,Female,32,Bangalore,Student,5,0,9,5,0
3121,Female,25,Lucknow,Student,4,0,9,,0
3124,Female,29,Srinagar,Student,2,0,10,,0
3128,Female,23,Pune,Student,5,0,5,5,0
3135,Female,24,Jaipur,Student,3,0,7,3,0
3136,Female,18,Thane,Student,5,0,9,1,0
3139,Male,31,Lucknow,Student,1,0,8,5,0
3140,Female,26,Hyderabad,Student,4,0,8,4,0
3154,Male,32,Nashik,Student,5,0,10,,0
3157,Female,20,Thane,Student,4,0,8,4,0
3159,Female,31,Bhopal,Student,5,0,9,5,0
3161,Female,30,Vasai-Virar,Student,4,0,5,5,0
3162,Female,20,Thane,Student,1,0,7,3,0
3166,Male,33,Varanasi,Student,3,0,8,3,0
3170,Male,26,Visakhapatnam,Student,3,0,6,4,0
3175,Male,33,Kalyan,Student,2,0,7,3,0
3177,Male,27,Lucknow,Student,4,0,10,4,0
3184,Female,24,Chennai,Student,1,,6,3,0
3185,Female,20,Ahmedabad,Student,5,0,6,,0
3186,Female,31,Nashik,Student,2,0,7,4,0
3193,Male,22,Surat,Student,2,0,8,3,0
3194,Male,29,Vasai-Virar,Student,3,0,5,4,0
3195,Female,32,Vasai-Virar,Student,4,0,9,3,0
3196,Female,28,Thane,Student,1,0,9,1,0
3198,Male,32,Surat,Student,5,0,10,,0
3209,Female,34,,Student,5,0,6,5,0
3222,Male,32,Delhi,Student,5,,10,,0
3226,Male,23,Pune,Student,1,0,6,1,0
3227,Male,28,Varanasi,Student,4,0,6,4,0
3228,Female,33,Delhi,Student,1,0,9,4,0
3234,Male,27,Bhopal,Student,1,0,7,1,0
3235,Female,25,Visakhapatnam,Student,5,0,7,2,0
3245,Female,28,Surat,Student,3,0,9,1,0
3253,Male,21,Meerut,Student,2,0,9,2,0
3258,Male,23,,Student,5,,10,3,0
3260,Male,25,,Student,2,0,10,3,0
3261,Male,29,Surat,Student,4,0,7,1,0
3266,Female,33,Lucknow,Student,3,0,6,1,0
3268,Female,30,Kolkata,Student,4,0,8,2,0
3271,Male,24,Kalyan,Student,4,0,5,1,0
3273,Male,19,Vadodara,Student,2,0,7,1,0
3281,Female,20,Bangalore,Student,5,0,8,1,0
3282,Female,19,Vadodara,Student,4,0,8,2,0
3289,Male,24,Nashik,Student,1,0,7,2,0
3301,Female,31,,Student,5,0,9,1,0
3304,Female,24,Agra,Student,4,0,6,,0
3305,Female,29,Kanpur,Student,3,0,10,1,0
3312,Male,33,Delhi,Student,2,0,7,4,0
3319,Female,33,Delhi,Student,1,0,9,,0
3331,Female,23,Srinagar,Student,4,0,9,1,0
3337,Male,32,Hyderabad,Student,3,0,9,,0
3339,Female,23,,Student,2,0,9,4,0
3341,Male,25,Lucknow,Student,5,0,6,1,0
3343,Female,31,Thane,Student,3,0,6,2,0
3344,Male,28,Vasai-Virar,Student,5,0,6,4,0
3345,Female,21,Visakhapatnam,Student,5,0,6,2,0
3350,Female,28,Thane,Student,5,0,6,3,0
3352,Male,23,Hyderabad,Student,3,0,7,4,0
3357,Male,23,,Student,5,,10,1,0
3359,Male,21,Hyderabad,Student,4,0,7,4,0
3377,Male,28,Kalyan,Student,2,0,5,1,0
3379,Female,25,Surat,Student,1,0,7,2,0
3385,Female,29,,Student,2,,10,2,0
3390,Male,30,Meerut,Student,3,0,8,4,0
3393,Female,28,Lucknow,Student,4,0,7,4,0
3401,Male,19,Kolkata,Student,3,0,9,,0
3405,Female,24,Nashik,Student,5,0,6,5,0
3416,Male,-15,Hyderabad,Student,1,0,6,2,0
3420,Male,34,Ahmedabad,Student,4,0,7,3,0
3429,Female,25,Kolkata,Student,5,0,6,5,0
3430,Male,24,Nashik,Student,1,0,9,4,0
3436,Male,23,Mumbai,Student,1,0,9,,0
3437,Female,32,Kolkata,Student,5,0,9,2,0
3438,Male,18,Nashik,Student,4,0,8,1,0
3442,Male,21,Kalyan,Student,4,0,5,5,0
3456,Female,32,,Student,1,0,8,5,0
3457,Male,30,Kolkata,Student,3,0,9,2,0
3461,Female,25,Jaipur,Student,2,0,10,4,0
3464,Female,28,Vasai-Virar,Student,5,0,8,3,0
3466,Female,32,Ghaziabad,Student,4,0,9,2,0
3469,Male,21,Ahmedabad,Student,4,0,6,3,0
3477,Female,20,Surat,Student,3,0,6,4,0
3483,Male,23,Kolkata,Student,1,,8,,0
3490,Male,32,Nagpur,Student,4,0,9,3,0
3491,Male,25,Patna,Student,3,0,9,1,0
3493,Female,29,Surat,Student,2,0,8,4,0
3498,Male,20,Visakhapatnam,Student,5,,6,1,0
3500,Male,30,Patna,Student,2,0,9,3,0
3506,Male,28,Ahmedabad,Student,3,0,7,4,0
3515,Male,18,Agra,Student,1,0,7,2,0
3524,Female,28,Meerut,Student,4,0,6,5,0
3527,Male,19,Mumbai,Student,5,0,6,3,0
3539,Male,23,Meerut,Student,1,0,6,3,0
3546,Male,31,Patna,Student,5,0,7,2,0
3572,Female,20,Chennai,Student,1,0,10,3,0
3573,Female,21,Vadodara,Student,5,0,6,1,0
3580,Male,27,Ludhiana,Student,5,0,9,5,0
3586,Female,23,Mumbai,Student,1,0,10,4,0
3588,Male,27,Jaipur,Student,5,0,5,2,0
3590,Female,32,Kalyan,Student,5,0,5,3,0
3594,Female,33,Nashik,Student,4,0,8,2,0
3596,Male,24,,Student,5,0,8,1,0
3599,Female,-15,Ghaziabad,Student,2,,7,2,0
3601,Male,-15,Thane,Student,1,0,8,1,0
3607,Female,23,Thane,Student,5,0,7,1,0
3611,Female,27,Srinagar,Student,5,0,8,4,0
3612,Female,28,,Student,2,0,10,3,0
3617,Female,23,Vadodara,Student,4,0,10,2,0
3639,Male,34,Bhopal,Student,4,0,8,5,0
3641,Male,28,Chennai,Student,5,,6,2,0
3643,Male,27,Surat,Student,1,0,5,3,0
3644,Male,33,Srinagar,Student,3,0,5,4,0
3651,Female,30,Agra,Student,2,0,10,1,0
3652,Female,20,Mumbai,Student,3,0,6,3,0
3656,Male,23,Nagpur,Student,5,0,10,2,0
3660,Male,31,Ahmedabad,Student,1,0,10,3,0
3670,Male,25,Meerut,Student,4,0,5,2,0
3674,Female,33,,Student,4,0,9,4,0
3682,Female,23,Thane,Student,2,0,7,3,0
3684,Female,21,,Student,4,0,9,1,0
3688,Female,34,Srinagar,Student,3,0,6,2,0
3691,Male,30,Ahmedabad,Student,5,0,7,2,0
3700,Female,27,Mumbai,Student,5,0,8,3,0
3705,Male,18,Vasai-Virar,Student,3,0,5,1,0
3707,Female,24,Surat,Student,4,0,9,2,0
3710,Male,24,Faridabad,Student,4,0,9,4,0
3727,Male,28,Indore,Student,5,0,10,2,0
3728,Male,32,,Student,5,,6,1,0
3730,Male,29,Patna,Student,3,0,6,3,0
3737,Female,18,Vasai-Virar,Student,3,0,5,3,0
3739,Female,29,Patna,Student,2,0,8,4,0
3741,Male,21,Thane,Student,2,0,8,4,0
3754,Male,21,Chennai,Student,5,,9,1,0
3755,Male,22,Kalyan,Student,2,0,9,5,0
3763,Female,24,Indore,Student,5,0,6,1,0
3769,Female,22,Chennai,Student,5,0,6,,0
3781,Male,19,Agra,Student,4,0,10,3,0
3788,Female,25,Thane,Student,1,0,7,4,0
3792,Male,28,Lucknow,Student,5,0,7,2,0
3794,Male,25,Agra,Student,1,0,7,,0
3801,Male,18,Bangalore,Student,5,0,9,4,0
3812,Male,18,Patna,Student,5,0,8,3,0
3814,Female,24,Rajkot,Student,2,0,6,5,0
3817,Male,29,Indore,Student,2,0,10,,0
3818,Male,20,Patna,Student,5,0,5,3,0
3828,Female,27,Lucknow,Student,4,,10,3,0
3831,Male,31,Varanasi,Student,1,,8,4,0
3844,Male,34,Hyderabad,Student,4,0,9,3,0
3845,Male,23,Hyderabad,Student,4,0,5,1,0
3852,Female,23,Nagpur,Student,5,0,6,3,0
3857,Female,20,Ludhiana,Student,4,0,9,4,0
3862,Male,24,Vasai-Virar,Student,3,,9,3,0
3865,Male,19,,Student,1,0,7,2,0
3870,Male,31,Pune,Student,5,,10,5,0
3874,Female,23,Vasai-Virar,Student,1,0,7,2,0
3880,Male,26,Jaipur,Student,3,0,9,5,0
3885,Male,31,Pune,Student,5,0,10,3,0
3887,Male,23,Lucknow,Student,5,0,9,,0
3888,Male,29,Kolkata,Student,5,0,10,1,0
3895,Male,21,Srinagar,Student,5,0,7,,0
3920,Male,32,Kolkata,Student,1,0,6,3,0
3921,Male,26,Kolkata,Student,1,0,5,4,0
3924,Male,25,Agra,Student,1,0,7,3,0
3928,Female,22,Bhopal,Student,1,0,7,1,0
3931,Female,29,Surat,Student,3,0,7,,0
3934,Female,30,Hyderabad,Student,2,0,10,3,0
3939,Female,33,Pune,Student,2,0,6,2,0
3940,Male,26,Ghaziabad,Student,1,0,8,1,0
3951,Male,22,Ahmedabad,Student,1,0,8,2,0
3961,Male,29,Meerut,Student,3,0,9,4,0
3962,Female,24,Thane,Student,4,0,6,2,0
3963,Female,23,,Student,1,0,7,1,0
3971,Male,23,Bhopal,Student,2,0,8,4,0
3983,Male,75,Vadodara,Student,4,0,6,4,0
3987,Female,18,Ahmedabad,Student,2,0,8,5,0
3990,Male,33,,Student,3,0,9,1,0
3999,Male,21,Meerut,Student,1,0,5,4,0
4001,Male,33,Patna,Student,1,0,9,2,0
4004,Female,27,Vasai-Virar,Student,5,0,9,2,0
4006,Male,23,Faridabad,Student,3,0,6,4,0
4013,Female,24,Faridabad,Student,5,0,9,1,0
4015,Male,20,Meerut,Student,3,0,8,3,0
4016,Male,21,Kalyan,Student,1,0,8,1,0
4022,Male,23,Nashik,Student,2,0,7,3,0
4027,Female,24,Surat,Student,5,0,6,3,0
4029,Female,23,Lucknow,Student,3,0,10,3,0
4039,Male,24,Patna,Student,3,0,6,3,0
4047,Female,24,,Student,3,0,6,,0
4056,Male,75,,Student,3,0,7,1,0
4058,Female,27,,Student,5,,7,5,0
4060,Male,20,Agra,Student,4,0,9,2,0
4070,Male,23,Vasai-Virar,Student,3,0,6,4,0
4077,Female,19,Rajkot,Student,4,0,7,,0
4078,Female,34,Ludhiana,Student,1,0,6,2,0
4079,Female,28,Meerut,Student,4,0,9,1,0
4080,Male,21,Hyderabad,Student,1,0,5,,0
4081,Male,20,Mumbai,Student,3,0,9,3,0
4082,Male,24,Ludhiana,Student,3,0,6,,0
4083,Male,25,Kanpur,Student,2,0,7,1,0
4090,Male,22,Kolkata,Student,5,0,7,2,0
4092,Female,18,Ludhiana,Student,5,0,7,3,0
4104,Male,33,Kanpur,Student,4,0,8,,0
4111,Male,34,Ludhiana,Student,2,,6,4,0
4113,Female,23,Pune,Student,3,0,6,3,0
4114,Female,30,Pune,Student,5,,6,1,0
4117,Male,23,Vasai-Virar,Student,1,0,8,4,0
4121,Male,20,Bangalore,Student,3,0,9,4,0
4126,Male,20,Hyderabad,Student,5,0,8,4,0
4127,Male,34,Kolkata,Student,3,0,8,2,0
4130,Male,28,,Student,3,0,8,4,0
4133,Female,34,Jaipur,Student,3,0,8,1,0
4137,Male,19,Chennai,Student,5,0,9,3,0
4141,Male,26,Vasai-Virar,Student,5,0,5,4,0
4146,Male,25,,Student,5,0,7,2,0
4171,Female,27,Patna,Student,3,0,7,3,0
4174,Female,34,Surat,Student,4,0,8,5,0
4183,Male,19,Varanasi,Student,2,0,9,5,0
4187,Male,23,Agra,Student,2,0,6,5,0
4188,Male,31,Thane,Student,1,0,9,3,0
4189,Male,31,Varanasi,Student,1,0,10,3,0
4191,Male,31,Nagpur,Student,4,0,9,5,0
4202,Male,19,Ahmedabad,Student,4,0,7,5,0
4210,Male,25,,Student,3,0,10,4,0
4213,Female,26,Visakhapatnam,Student,1,0,7,4,0
4226,Female,22,Nagpur,Student,5,0,10,1,0
4227,Female,25,Kolkata,Student,5,0,8,3,0
4241,Male,20,Indore,Student,1,,6,4,0
4243,Female,-15,Meerut,Student,4,0,9,3,0
4248,Male,19,Chennai,Student,5,0,9,3,0
4249,Male,27,Meerut,Student,5,0,9,1,0
4252,Male,34,Hyderabad,Student,3,0,9,3,0
4263,Female,28,Meerut,Student,5,0,10,2,0
4267,Female,20,Ludhiana,Student,5,0,6,3,0
4271,Female,24,Agra,Student,3,0,9,3,0
4277,Female,24,Srinagar,Student,4,0,9,2,0
4281,Female,26,Surat,Student,4,0,9,,0
4284,Female,18,Bhopal,Student,3,0,10,4,0
4304,Female,22,Jaipur,Student,4,0,7,4,0
4308,Female,33,,Student,3,0,6,3,0
4309,Male,18,Agra,Student,3,0,7,4,0
4313,Male,26,Lucknow,Student,5,0,10,1,0
4316,Female,29,Kalyan,Student,5,0,8,,0
4324,Male,28,,Student,2,0,9,3,0
4325,Male,22,Nagpur,Student,4,0,9,1,0
4333,Male,27,Lucknow,Student,1,,6,4,0
4335,Male,29,Delhi,Student,5,0,9,1,0
4337,Male,28,Visakhapatnam,Student,1,0,8,4,0
4343,Female,29,Thane,Student,2,0,9,2,0
4345,Female,24,Visakhapatnam,Student,2,0,9,1,0
4346,Male,34,Agra,Student,1,0,9,2,0
4349,Male,20,,Student,2,0,8,3,0
4356,Female,28,Varanasi,Student,3,0,8,1,0
4358,Male,28,Kalyan,Student,1,0,8,4,0
4362,Female,19,Vadodara,Student,4,0,6,,0
4366,Male,31,Nashik,Student,3,0,9,3,0
4379,Female,32,Hyderabad,Student,2,0,9,2,0
4380,Male,20,Patna,Student,2,0,6,3,0
4381,Female,-15,Thane,Student,5,0,7,3,0
4390,Female,29,,Student,4,0,10,5,0
4399,Female,19,Ghaziabad,Student,1,0,7,2,0
4410,Male,21,Agra,Student,1,0,7,2,0
4411,Male,26,Ahmedabad,Student,3,0,9,5,0
4413,Male,28,Visakhapatnam,Student,2,0,9,1,0
4414,Male,23,Bhopal,Student,3,0,6,5,0
4417,Male,-15,Kolkata,Student,5,0,6,3,0
4424,Male,19,Kolkata,Student,4,0,7,3,0
4435,Female,29,Chennai,Student,3,0,6,4,0
4437,Male,19,Hyderabad,Student,3,,10,3,0
4439,Male,22,Jaipur,Student,1,0,7,4,0
4440,Female,23,Pune,Student,5,0,7,5,0
4441,Female,28,Kalyan,Student,3,0,9,5,0
4447,Male,21,Lucknow,Student,3,0,8,1,0
4449,Male,19,,Student,1,0,8,1,0
4451,Male,29,Hyderabad,Student,4,0,5,1,0
4461,Female,20,Patna,Student,2,0,9,4,0
4464,Female,34,Bangalore,Student,2,0,10,5,0
4474,Male,31,Patna,Student,5,0,6,1,0
4480,Female,22,Indore,Student,4,0,6,5,0
4484,Female,33,Srinagar,Student,3,0,9,3,0
4491,Male,24,Rajkot,Student,5,0,6,3,0
4492,Female,75,,Student,3,,7,1,0
4499,Male,20,Mumbai,Student,5,0,6,2,0
4500,Female,29,Vadodara,Student,3,0,8,,0
4509,Female,29,Indore,Student,4,0,8,4,0
4510,Female,21,Patna,Student,3,0,6,2,0
4511,Female,33,Vasai-Virar,Student,1,0,7,2,0
4516,Female,30,,Student,2,0,8,2,0
4519,Female,24,Rajkot,Student,3,0,7,2,0
4528,Female,20,,Student,3,0,7,1,0
4538,Female,30,Kolkata,Student,2,0,9,5,0
4546,Male,25,Surat,Student,5,0,9,2,0
4560,Male,23,Visakhapatnam,Student,1,0,10,2,0
4564,Female,28,,Student,3,0,7,,0
4570,Male,22,,Student,2,0,10,2,0
4571,Male,29,Indore,Student,2,0,9,4,0
4591,Male,27,Meerut,Student,4,0,7,3,0
4607,Male,33,Nagpur,Student,5,0,8,3,0
4611,Female,33,Srinagar,Student,5,0,9,4,0
4614,Female,21,Chennai,Student,3,0,5,,0
4615,Female,27,,Student,3,0,8,,0
4618,Female,26,Bangalore,Student,5,0,6,1,0
4621,Male,23,Pune,Student,1,,9,2,0
4624,Male,21,Visakhapatnam,Student,5,0,6,4,0
4635,Female,20,Ghaziabad,Student,5,0,8,2,0
4643,Female,22,Vasai-Virar,Student,4,0,8,2,0
4647,Female,31,Hyderabad,Student,3,0,9,5,0
4657,Male,23,Meerut,Student,2,0,8,4,0
4661,Male,20,Hyderabad,Student,4,0,5,1,0
4668,Female,26,Chennai,Student,5,0,6,1,0
4673,Male,20,Rajkot,Student,4,0,8,1,0
4674,Female,24,Nashik,Student,3,0,8,4,0
4680,Male,18,Mumbai,Student,1,0,6,2,0
4698,Female,29,Ahmedabad,Student,3,,8,4,0
4700,Female,21,Hyderabad,Student,4,0,10,5,0
4714,Male,32,Varanasi,Student,2,,6,4,0
4715,Male,22,Surat,Student,4,0,7,3,0
4717,Male,29,Lucknow,Student,2,0,8,3,0
4718,Male,22,Bhopal,Student,1,0,10,3,0
4725,Male,19,Kolkata,Student,2,0,10,2,0
4727,Male,28,,Student,5,0,9,1,0
4730,Male,24,Hyderabad,Student,3,,9,4,0
4740,Male,29,Nashik,Student,3,0,7,1,0
4756,Male,22,Kanpur,Student,1,0,6,1,0
4758,Male,24,Kanpur,Student,4,,5,1,0
4765,Female,23,Patna,Student,3,0,8,1,0
4768,Female,32,,Student,4,0,7,2,0
4770,Female,24,Hyderabad,Student,4,0,7,,0
4773,Male,29,Vadodara,Student,4,,7,1,0
4780,Male,27,Srinagar,Student,2,0,7,3,0
4784,Male,18,Ahmedabad,Student,5,0,6,4,0
4787,Female,20,Ludhiana,Student,4,0,8,2,0
4790,Male,24,Ludhiana,Student,3,0,5,4,0
4800,Male,34,,Student,4,0,8,2,0
4807,Male,18,Bhopal,Student,1,0,10,1,0
4820,Female,22,Agra,Student,3,0,6,1,0
4826,Male,28,Ghaziabad,Student,1,0,9,3,0
4827,Male,30,Bangalore,Student,5,0,8,3,0
4832,Male,34,Hyderabad,Student,2,0,10,1,0
4839,Male,31,Patna,Student,5,0,7,1,0
4846,Female,31,Ahmedabad,Student,5,0,10,2,0
4849,Male,27,Ghaziabad,Student,3,0,9,4,0
4858,Female,18,Kolkata,Student,4,0,8,3,0
4862,Male,19,Ludhiana,Student,5,0,10,1,0
4868,Male,33,Chennai,Student,1,0,8,5,0
4870,Male,26,Bangalore,Student,5,0,9,2,0
4872,Female,29,Kanpur,Student,4,0,9,3,0
4878,Male,23,Ahmedabad,Student,1,0,7,2,0
4887,Male,32,Srinagar,Student,3,0,6,,0
4901,Female,33,,Student,2,0,8,5,0
4918,Female,34,Bhopal,Student,4,0,8,3,0
4921,Male,18,Vasai-Virar,Student,4,0,10,3,0
4927,Male,24,,Student,4,,6,3,0
4935,Female,33,Vasai-Virar,Student,4,0,9,3,0
4937,Female,23,Pune,Student,1,,6,5,0
4939,Female,20,Vasai-Virar,Student,4,0,7,3,0
4949,Female,24,Kalyan,Student,5,0,6,2,0
4955,Female,33,Ghaziabad,Student,5,0,5,2,0
4964,Male,24,,Student,5,0,8,1,0
4970,Female,29,Bhopal,Student,4,0,6,1,0
4971,Male,29,Jaipur,Student,3,0,10,,0
4975,Male,26,Mumbai,Student,5,0,8,,0
4979,Male,19,Varanasi,Student,5,0,9,1,0
4981,Female,25,Thane,Student,4,0,8,4,0
4985,Male,19,Ludhiana,Student,4,0,10,4,0
4995,Female,26,Chennai,Student,1,0,10,5,0
4997,Female,33,Surat,Student,2,0,10,2,0
4998,Male,18,Kolkata,Student,3,0,8,4,0
5008,Male,33,Agra,Student,5,0,10,1,0
5009,Female,27,Varanasi,Student,2,0,10,4,0
5010,Male,30,Lucknow,Student,3,0,5,4,0
5011,Male,34,Agra,Student,2,,10,3,0
5015,Male,18,Hyderabad,Student,2,0,6,2,0
5017,Female,26,Chennai,Student,2,,7,1,0
5018,Female,28,Kanpur,Student,4,0,9,5,0
5038,Male,18,Vasai-Virar,Student,5,0,6,1,0
5045,Male,25,Thane,Student,5,0,8,,0
5046,Female,20,,Student,5,0,7,1,0
5049,Male,24,Hyderabad,Student,2,0,6,3,0
5051,Male,20,Srinagar,Student,3,0,9,3,0
5056,Male,23,Patna,Student,3,0,7,4,0
5062,Female,27,Thane,Student,3,0,9,,0
5064,Female,19,Bhopal,Student,1,0,7,2,0
5066,Female,33,Surat,Student,1,0,5,3,0
5070,Female,21,Bangalore,Student,2,0,7,4,0
5071,Female,27,Agra,Student,4,0,6,,0
5073,Male,19,Kolkata,Student,1,0,9,5,0
5078,Female,34,Vasai-Virar,Student,1,0,6,3,0
5080,Female,28,Kalyan,Student,3,0,8,5,0
5082,Female,20,Kanpur,Student,4,0,5,5,0
5089,Female,31,Ghaziabad,Student,5,,9,2,0
5090,Female,20,Vasai-Virar,Student,5,0,7,,0
5092,Male,30,Thane,Student,5,0,7,,0
5097,Female,19,Kolkata,Student,5,0,7,1,0
5105,Female,21,Ghaziabad,Student,3,0,10,2,0
5106,Male,29,Nashik,Student,5,0,8,5,0
5110,Male,32,Hyderabad,Student,2,,9,1,0
5113,Male,29,Agra,Student,2,0,7,2,0
5122,Male,34,Bhopal,Student,2,0,10,3,0
5125,Female,33,Srinagar,Student,2,0,8,2,0
5128,Male,30,Srinagar,Student,4,0,7,4,0
5130,Female,28,Kalyan,Student,3,0,10,4,0
5136,Male,28,Surat,Student,4,0,6,3,0
5142,Female,31,Delhi,Student,3,0,9,2,0
5144,Male,29,Delhi,Student,4,0,8,4,0
5152,Male,29,Visakhapatnam,Student,3,0,8,3,0
5153,Male,19,Ahmedabad,Student,3,0,9,1,0
5156,Male,22,Srinagar,Student,5,0,6,4,0
5160,Male,33,Rajkot,Student,2,0,6,4,0
5164,Female,24,Ghaziabad,Student,4,0,6,,0
5165,Female,19,Delhi,Student,5,0,6,5,0
5166,Female,22,Nagpur,Student,2,0,8,4,0
5177,Male,30,Hyderabad,Student,1,0,9,5,0
5189,Female,30,Kalyan,Student,5,,7,4,0
5198,Male,29,Lucknow,Student,2,,6,3,0
5205,Male,28,,Student,4,0,9,2,0
5220,Male,19,Indore,Student,1,0,10,3,0
5236,Male,34,Jaipur,Student,1,0,6,1,0
5242,Female,19,Kanpur,Student,1,0,8,1,0
5245,Female,20,Agra,Student,3,0,10,4,0
5251,Male,-15,Mumbai,Student,5,0,7,3,0
5255,Female,75,Kanpur,Student,5,,7,3,0
5260,Female,26,Ghaziabad,Student,5,0,9,1,0
5265,Male,24,Surat,Student,1,0,7,5,0
5278,Male,29,Ghaziabad,Student,2,0,8,4,0
5287,Male,20,Agra,Student,3,0,8,,0
5291,Male,75,Nashik,Student,5,0,8,3,0
5292,Female,34,Nashik,Student,1,0,7,3,0
5295,Female,28,Meerut,Student,5,0,7,2,0
5301,Female,27,Nagpur,Student,1,,6,,0
5302,Male,26,Visakhapatnam,Student,3,0,7,,0
5303,Female,25,Vasai-Virar,Student,4,0,6,4,0
5308,Male,29,Delhi,Student,4,,7,4,0
5311,Female,23,Ghaziabad,Student,3,,9,4,0
5315,Male,19,Ahmedabad,Student,1,0,9,4,0
5331,Male,28,Indore,Student,2,0,10,5,0
5333,Male,23,Ghaziabad,Student,5,0,8,,0
5334,Male,24,Bangalore,Student,3,0,10,3,0
5336,Male,34,Kanpur,Student,2,0,10,3,0
5337,Male,28,Hyderabad,Student,2,0,9,4,0
5341,Male,30,Srinagar,Student,2,0,9,3,0
5343,Female,31,Bangalore,Student,1,0,10,3,0
5362,Male,20,Bangalore,Student,2,0,10,2,0
5382,Female,30,,Student,3,0,9,3,0
5393,Male,21,Thane,Student,5,0,10,2,0
5403,Female,34,Vasai-Virar,Student,1,,5,4,0
5404,Male,31,,Student,1,0,7,3,0
5417,Male,25,,Student,5,0,7,4,0
5420,Female,20,Bangalore,Student,5,0,6,5,0
5434,Male,19,,Student,3,0,6,5,0
5435,Male,34,Vadodara,Student,1,0,6,3,0
5436,Female,32,Ghaziabad,Student,3,0,8,5,0
5439,Female,23,Hyderabad,Student,3,0,8,5,0
5444,Male,20,Agra,Student,3,0,6,,0
5451,Male,32,Pune,Student,2,0,8,3,0
5462,Female,22,Nagpur,Student,3,0,8,1,0
5465,Male,20,Bhopal,Student,3,0,10,3,0
5467,Male,28,Visakhapatnam,Student,5,0,6,2,0
5473,Female,18,Kolkata,Student,5,0,6,2,0
5475,Female,18,Vasai-Virar,Student,1,0,9,4,0
5482,Male,34,Mumbai,Student,1,0,9,3,0
5484,Male,24,,Student,3,0,6,1,0
5491,Male,20,Vasai-Virar,Student,4,0,6,5,0
5494,Male,28,Delhi,Student,4,0,6,4,0
5506,Female,-15,Hyderabad,Student,3,,9,1,0
5507,Female,29,Nashik,Student,4,0,7,5,0
5513,Male,30,Kalyan,Student,2,0,10,3,0
5516,Male,21,Visakhapatnam,Student,4,,7,2,0
5523,Female,20,Visakhapatnam,Student,1,0,6,1,0
5529,Female,26,Vasai-Virar,Student,5,0,9,2,0
